Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Returns_1d,Returns_2d,Returns_3d,Volatility,Symbol
2025-03-03,1720.8687010317285,1724.0833366917977,1675.665905612617,1683.034912109375,10602682,0.0,0.0,-0.01780764878383778,0.0004999080949916745,0.011412687613988615,0.01474315959879815,HDFCBANK.NS
2025-03-04,1679.5233989514802,1695.646080583334,1674.825085556298,1691.392822265625,9960479,0.0,0.0,0.004965975510142551,-0.012930105621449028,0.005468366136491154,0.013594879996525873,HDFCBANK.NS
2025-03-05,1683.4303928862487,1692.1841892974087,1669.8795160417726,1671.6104736328125,10791936,0.0,0.0,-0.011695892504920313,-0.006787998510526472,-0.024474769000943586,0.015329291754789675,HDFCBANK.NS
2025-03-06,1668.6431133704964,1681.4027677278386,1654.053613712989,1672.79736328125,16483044,0.0,0.0,0.0007100276452911558,-0.010994169266643983,-0.006082790531834026,0.014327581981851911,HDFCBANK.NS
2025-03-07,1663.697542247854,1682.6391882357625,1659.3453961102166,1670.86865234375,6686457,0.0,0.0,-0.0011529854002858553,-0.0004437764065036154,-0.012134478550277161,0.009428618308774159,HDFCBANK.NS
2025-03-10,1670.621373263889,1681.402790525719,1664.7361656868547,1669.1376953125,7802025,0.0,0.0,-0.001035962359352438,-0.0021877533101627433,-0.0014792790302028402,0.006141753526426772,HDFCBANK.NS
2025-03-11,1664.0931802732555,1675.5669320467778,1651.8775895392637,1667.159423828125,9949215,0.0,0.0,-0.0011852056843066894,-0.0022199402151821257,-0.0033703660568104032,0.004996581868270358,HDFCBANK.NS
2025-03-12,1673.1436941916788,1699.8003934086098,1673.1436941916788,1692.5303955078125,9392053,0.0,0.0,0.015218083715971664,0.014014841472340445,0.012964360264750452,0.0071480966911273425,HDFCBANK.NS
2025-03-13,1697.3770284077002,1702.075341775916,1681.5511307463416,1688.02978515625,7868132,0.0,0.0,-0.0026591016406604107,0.01251851564393447,0.011318472943727453,0.007509926497335912,HDFCBANK.NS
2025-03-17,1686.4473093252682,1705.2405637986876,1686.4473093252682,1691.78857421875,9475326,0.0,0.0,0.002226731480423627,-0.00043829126556982345,0.014773122497230506,0.007323312029858791,HDFCBANK.NS
2025-03-18,1691.78857421875,1691.78857421875,1691.78857421875,1691.78857421875,0,0.0,0.0,0.0,0.002226731480423627,-0.00043829126556982345,0.007211608285423429,HDFCBANK.NS
2025-03-19,1716.1208705382062,1731.9467690561378,1713.3512900007588,1725.121826171875,7610703,0.0,0.0,0.01970296552482509,0.01970296552482509,0.021973570218840388,0.009923863664617597,HDFCBANK.NS
2025-03-20,1734.9140405532244,1754.6964127374117,1730.2652313867475,1749.5035400390625,8916989,0.0,0.0,0.01413332872918982,0.034114762742717186,0.034114762742717186,0.009705958956853295,HDFCBANK.NS
2025-03-21,1736.4472980343926,1754.7953765860927,1736.4472980343926,1751.086181640625,16754132,0.0,0.0,0.0009046232633100892,0.015050737330456254,0.03505024701402659,0.008950043202271022,HDFCBANK.NS
2025-03-24,1759.6420825195312,1784.765720437467,1754.3503218778967,1780.41357421875,8696868,0.0,0.0,0.016748114904685973,0.017667888902355378,0.03205092371335305,0.009206674692823345,HDFCBANK.NS
2025-03-25,1785.2602856480926,1823.6380170403143,1781.8972580706343,1801.630126953125,19550708,0.0,0.0,0.011916642875341443,0.028864339084181623,0.029795073700107366,0.0071976727659821315,HDFCBANK.NS
2025-03-26,1805.1415246629256,1807.6143212720528,1782.3917958589545,1786.892333984375,12239221,0.0,0.0,-0.008180254508551199,0.0036389071951823393,0.020447966935700723,0.010459716209382667,HDFCBANK.NS
2025-03-27,1780.4135377238968,1820.967401638719,1778.534188174562,1805.4876708984375,20829050,0.0,0.0,0.010406523415207092,0.0021411408965703593,0.014083298983321946,0.009954191275474556,HDFCBANK.NS
2025-03-28,1809.0979838299897,1816.021814276578,1786.199863276083,1808.306640625,14386824,0.0,0.0,0.0015613342433735689,0.011984105719943239,0.0037058181765454723,0.009868189326410277,HDFCBANK.NS
2025-04-01,1782.3918297924758,1790.2058913744881,1746.1406066641075,1748.6134033203125,14255503,0.0,0.0,-0.03301057241268324,-0.03150077870641099,-0.021422068882409384,0.018367447698728105,HDFCBANK.NS
2025-04-02,1751.4323094930462,1779.6221904423942,1751.4323094930462,1777.3472900390625,5786782,0.0,0.0,0.01643238389010926,-0.017120630920891333,-0.015586027704842742,0.01939491798465459,HDFCBANK.NS
2025-04-03,1761.7191986768298,1784.370039849937,1757.66383637103,1775.319580078125,5625019,0.0,0.0,-0.00114086311229189,0.015272773677190266,-0.018241961736906398,0.019138579804586643,HDFCBANK.NS
2025-04-04,1793.2721320866171,1821.907069020865,1791.3927824826333,1797.525390625,16770227,0.0,0.0,0.012508063785280799,0.011352930684410012,0.027971870289803524,0.01947593470127321,HDFCBANK.NS
2025-04-07,1743.6183319674699,1760.4827318030539,1719.285917596287,1738.57373046875,18997725,0.0,0.0,-0.032796009705182816,-0.020698160501197216,-0.021815409845680978,0.024000761652390255,HDFCBANK.NS
2025-04-08,1745.7944254270562,1762.6094425558153,1731.254429500762,1749.8992919921875,17781936,0.0,0.0,0.006514283130450771,-0.026495369067500607,-0.014318711048530663,0.019655341686937902,HDFCBANK.NS
2025-04-09,1745.79443359375,1755.6856201863493,1734.419569012261,1745.79443359375,11227304,0.0,0.0,-0.002345768363483547,0.004153233767689057,-0.028778985432446724,0.01747631570994327,HDFCBANK.NS
2025-04-11,1755.4382916750444,1799.6024627305007,1755.4382916750444,1787.090087890625,16387883,0.0,0.0,0.023654362450834077,0.021253106432254976,0.02790583831540694,0.02137839008894561,HDFCBANK.NS
2025-04-15,1844.7063095930612,1856.3779581328727,1834.8151229464497,1844.607421875,24649172,0.0,0.0,0.032184910192336824,0.05660058617430774,0.054122045946422004,0.025351616833905667,HDFCBANK.NS
2025-04-16,1863.3017557861801,1863.3017557861801,1840.255243010922,1857.5648193359375,9568410,0.0,0.0,0.007024474317557816,0.03943546658495367,0.06402264985580586,0.014089129124390328,HDFCBANK.NS
2025-04-17,1861.5213318628812,1898.811057323367,1856.2789546293693,1885.9525146484375,17851542,0.0,0.0,0.015282209814163172,0.022414033622076168,0.055320337473587555,0.013552263647270057,HDFCBANK.NS
2025-04-21,1903.0642495507163,1929.473668750272,1889.2165886911998,1906.1304931640625,17123649,0.0,0.0,0.010699091498274749,0.026144807073535503,0.03335293491691904,0.01017433685360554,HDFCBANK.NS
2025-04-22,1913.9445842957227,1949.1571840237666,1913.9445842957227,1940.35400390625,22980875,0.0,0.0,0.017954442712565077,0.028845630436222125,0.04456866522693348,0.00965618600329897,HDFCBANK.NS
2025-04-23,1957.3668559844475,1957.3668559844475,1899.6023045839213,1902.96533203125,15285321,0.0,0.0,-0.019268995141984657,-0.0016605164988250376,0.009020808981494266,0.014917684106803004,HDFCBANK.NS
2025-04-24,1889.216572012503,1902.9653450357623,1884.3698666060566,1895.942626953125,12965877,0.0,0.0,-0.003690400954718842,-0.022888285778634998,-0.005344789481871337,0.015550645543818627,HDFCBANK.NS
2025-04-25,1903.8555520955367,1911.9662764146635,1871.2146379094613,1890.4034423828125,9250439,0.0,0.0,-0.0029215992570483795,-0.006601218339079673,-0.025743014636957384,0.014393958392947609,HDFCBANK.NS
2025-04-28,1890.403474336422,1908.7021689621622,1887.6340146220625,1899.3055419921875,6960246,0.0,0.0,0.004709100401422361,0.0017737430401398857,-0.0019232037375878086,0.0135638878564889,HDFCBANK.NS
2025-04-29,1897.920849248915,1907.8120354118923,1879.523146392162,1888.0296630859375,9459154,0.0,0.0,-0.005936843049708984,-0.001255699838275226,-0.004173630443608967,0.008716277473527972,HDFCBANK.NS
2025-04-30,1892.1839212789164,1915.8238804605487,1889.5133493000037,1904.0533447265625,15968435,0.0,0.0,0.008486986170775923,0.002499757216205989,0.007220629225338504,0.006154707200493302,HDFCBANK.NS
2025-05-02,1908.8012442034942,1920.7695558776984,1899.1078330090343,1900.9871826171875,8920202,0.0,0.0,-0.0016103341420905526,0.006862985145090983,0.0008853976297231725,0.005896862310090812,HDFCBANK.NS
2025-05-05,1917.900988235039,1930.7595301881363,1911.2739418329422,1915.7249755859375,7534012,0.0,0.0,0.007752705070036114,0.0061298864822776356,0.014668896914857177,0.0062495524685176685,HDFCBANK.NS
2025-05-06,1908.998966538313,1918.9890406085808,1903.3610386127025,1910.680419921875,8745078,0.0,0.0,-0.0026332358393561517,0.005099054529837721,0.003480509206145177,0.006510829672807304,HDFCBANK.NS
2025-05-07,1912.9554471587564,1927.4954428501762,1901.4816950987627,1924.42919921875,10710389,0.0,0.0,0.0071957503481598906,0.004543566401095989,0.01233149640140585,0.0054720588701569674,HDFCBANK.NS
2025-05-08,1933.529126793494,1933.529126793494,1898.2175196120784,1907.5152587890625,17401715,0.0,0.0,-0.008789068694527113,-0.0016565622904859412,-0.00428543601064868,0.007034273661331706,HDFCBANK.NS
2025-05-09,1889.3154956352294,1898.1186757053522,1866.2691037011123,1869.137451171875,8594398,0.0,0.0,-0.02011926638088901,-0.02873150546111103,-0.021742499853376174,0.011681004899059627,HDFCBANK.NS
2025-05-12,1896.7338801021149,1938.5736468750379,1891.4916237548123,1935.9029541015625,9309486,0.0,0.0,0.03571995354746549,0.014882027906042206,0.005962160045934972,0.021158841316934553,HDFCBANK.NS
2025-05-13,1928.7813178197073,1940.3539574298177,1899.1077590840193,1901.679443359375,12121051,0.0,0.0,-0.017678319395958764,0.017410165403885847,-0.0030593807324992284,0.02301930881764283,HDFCBANK.NS
2025-05-14,1901.1849230088733,1909.196759883295,1882.292781041725,1889.81005859375,7722654,0.0,0.0,-0.006241527617639631,-0.02380950729485498,0.01105997175805018,0.022643371196426867,HDFCBANK.NS
2025-05-15,1892.67853357186,1923.637995561274,1876.3580758744806,1912.7576904296875,16120729,0.0,0.0,0.01214282447676962,0.005825507084802117,-0.01195579748604525,0.023327578682961463,HDFCBANK.NS
2025-05-16,1912.7577169462224,1922.648903566604,1907.4164520228114,1913.6478271484375,7934005,0.0,0.0,0.0004653682602890896,0.012613843622160559,0.006293586351188596,0.02034641531284987,HDFCBANK.NS
2025-05-19,1915.9227946653505,1923.8357437398588,1909.9880828594692,1917.604248046875,5101482,0.0,0.0,0.0020674759704000234,0.002533806368384628,0.014707398411143657,0.011026421540278275,HDFCBANK.NS
2025-05-20,1907.1196725646596,1913.5489438828665,1892.1840048815375,1894.0633544921875,11939545,0.0,0.0,-0.01227620014852615,-0.010234104926941101,-0.009773499294257415,0.009201204870909769,HDFCBANK.NS
2025-05-21,1906.0316377377942,1925.715123012811,1900.1958135568764,1905.8338623046875,7566020,0.0,0.0,0.006214421383837987,-0.006138068245403527,-0.004083282583605685,0.009033597207270825,HDFCBANK.NS
2025-05-22,1894.3599810550002,1903.2620488621046,1884.468794602662,1899.0089111328125,10653335,0.0,0.0,-0.003581084010975455,0.0026110830078072134,-0.009697171318327147,0.007009437168563003,HDFCBANK.NS
2025-05-23,1899.206712559703,1915.9228420413544,1893.6676722189848,1912.559814453125,4783036,0.0,0.0,0.00713577658370701,0.003529138757301764,0.00976549169649954,0.008020339750092009,HDFCBANK.NS
2025-05-26,1913.9445221181825,1928.6824136462042,1905.932685476324,1919.087890625,5401430,0.0,0.0,0.003413266410045024,0.01057339930027501,0.006954451058123645,0.008132554156555496,HDFCBANK.NS
2025-05-27,1910.581489604547,1926.8030590136404,1895.4480472638704,1905.3392333984375,13081074,0.0,0.0,-0.00716416235740247,-0.0037753491420879914,0.0033334873936157194,0.006286778259769294,HDFCBANK.NS
2025-05-28,1899.305562342874,1913.4500071776201,1896.8327657453326,1902.5697021484375,9078797,0.0,0.0,-0.001453563334787411,-0.008607312128462774,-0.005223424767786478,0.005663205372060732,HDFCBANK.NS
2025-05-29,1907.0206823524643,1919.6814488723585,1886.5459753978732,1906.526123046875,14458897,0.0,0.0,0.002079514297935958,0.0006229282574108375,-0.006545696859164618,0.005410979333295344,HDFCBANK.NS
2025-05-30,1910.8782744249904,1927.5944031490317,1904.4490034343605,1923.73681640625,14374039,0.0,0.0,0.009027252840296818,0.011125539439585275,0.009655804428588821,0.005998680733914793,HDFCBANK.NS
2025-06-02,1909.0978125768493,1914.9336365473755,1887.2383153576409,1911.0760498046875,7334411,0.0,0.0,-0.006581340281886505,0.002386501135657637,0.004470978196827291,0.006693623834722124,HDFCBANK.NS
2025-06-03,1916.9119287991246,1930.7595897914816,1899.1077932375229,1903.65771484375,12188792,0.0,0.0,-0.0038817581130251577,-0.010437551223877906,-0.0015045207975125097,0.006045234073846245,HDFCBANK.NS
2025-06-04,1900.0968784409308,1922.154272073102,1899.9979907268444,1920.0770263671875,6480771,0.0,0.0,0.008625138540089505,0.004709899725560351,-0.001902438009113605,0.007095925180276385,HDFCBANK.NS
2025-06-05,1926.8030544877777,1937.5844714975349,1919.0878810241302,1928.3856201171875,11127709,0.0,0.0,0.00432721897918853,0.012989680382466728,0.009057499472231445,0.007184448642028945,HDFCBANK.NS
2025-06-06,1922.8465778422667,1974.5775294421348,1921.560675352458,1957.1689453125,15063504,0.0,0.0,0.014926125197699536,0.0193179327891293,0.028109691175833174,0.008854801184723947,HDFCBANK.NS
2025-06-09,1973.291729660865,1973.291729660865,1954.3995873749227,1957.366943359375,6601294,0.0,0.0,0.0001011655367562092,0.015028800743922988,0.019421052634924996,0.007328773277536275,HDFCBANK.NS
2025-06-10,1961.2244932411922,1961.2244932411922,1939.7605462472134,1943.9149169921875,7766563,0.0,0.0,-0.006872511264597203,-0.006772040989131978,0.008053003876919762,0.008277174208617257,HDFCBANK.NS
2025-06-11,1946.1897941086554,1946.1897941086554,1925.8139744594912,1929.177001953125,5548197,0.0,0.0,-0.0075815638381264705,-0.014401970719842838,-0.01430226216618491,0.009238952070114586,HDFCBANK.NS
2025-06-12,1928.7813326517733,1939.6616376051934,1914.2413370562833,1922.253173828125,8174565,0.0,0.0,-0.0035890061502860116,-0.011143359709168577,-0.017939288108639095,0.009200175757197,HDFCBANK.NS
2025-06-13,1899.107795611669,1911.9663379777896,1892.1839651068349,1896.73388671875,6058881,0.0,0.0,-0.013275715944614075,-0.01681707546872535,-0.024271139575614997,0.004973410536683575,HDFCBANK.NS
2025-06-16,1903.0642334934973,1917.8021251466066,1899.2066467096336,1914.3402099609375,8256873,0.0,0.0,0.009282442500484711,-0.004116504514038111,-0.007690736504305518,0.008409528426280129,HDFCBANK.NS
2025-06-17,1915.9227734456326,1920.4726949646783,1898.2175259391095,1908.603271484375,8489368,0.0,0.0,-0.0029968228461750845,0.0062578018185557305,-0.007100990925439032,0.008303439576904784,HDFCBANK.NS
2025-06-18,1896.1404381717568,1915.230476273842,1896.1404381717568,1912.8565673828125,9216908,0.0,0.0,0.002228486119658424,-0.0007750151046324039,0.008500233362706444,0.00829593088105036,HDFCBANK.NS
2025-06-19,1912.8565427773563,1925.6161972532404,1904.6468098512394,1914.2413330078125,8438110,0.0,0.0,0.0007239254885140767,0.002954024866075322,-5.165066930656881e-05,0.008270715790791753,HDFCBANK.NS
2025-06-20,1910.5814871475898,1948.4647782910715,1910.5814871475898,1943.3212890625,16450204,0.0,0.0,0.01519137402022075,0.015926296931593642,0.018190274582901456,0.0072810298133835424,HDFCBANK.NS
2025-06-23,1927.19873046875,1936.5953572959124,1920.6705717688092,1927.19873046875,5869759,0.0,0.0,-0.008296393748420172,0.006768946651349195,0.007497772352874632,0.008727730236199506,HDFCBANK.NS
2025-06-24,1943.6181063719282,1957.4657671806851,1934.3203671090732,1939.562744140625,11312661,0.0,0.0,0.006415536434515978,-0.0019340831302724348,0.013227909509730074,0.008563888611776397,HDFCBANK.NS
2025-06-25,1944.6072733737653,1960.4331718345895,1942.530148349187,1958.6527099609375,9202966,0.0,0.0,0.009842406943514792,0.016321087698380143,0.007889287780011855,0.00900199087970645,HDFCBANK.NS
2025-06-26,1959.839632938963,2005.0423050023703,1958.454842740137,1999.800048828125,25042415,0.0,0.0,0.021007980974844687,0.03105715701617573,0.03767194177308131,0.011055973964568916,HDFCBANK.NS
2025-06-27,2013.0,2019.800048828125,1993.4000244140625,2014.9000244140625,14106692,22.0,0.0,0.007550742682892686,0.02871734951636573,0.03884240430015984,0.010469779593183334,HDFCBANK.NS
2025-06-30,2011.5,2013.800048828125,1995.5,2001.5,6824510,0.0,0.0,-0.006650466153008905,0.0008500605712411513,0.021875899602394,0.009865064419135011,HDFCBANK.NS
2025-07-01,2005.0,2016.0,2004.0,2012.0999755859375,7194693,0.0,0.0,0.005296015781132812,-0.0013896713455742171,0.006150578286574282,0.00991220376792212,HDFCBANK.NS
2025-07-02,2019.9000244140625,2019.9000244140625,1977.9000244140625,1986.0,9439125,0.0,0.0,-0.012971510313913193,-0.007744191856107974,-0.014343155523295348,0.013213357203695845,HDFCBANK.NS
2025-07-03,1994.9000244140625,2008.0,1984.300048828125,1987.0999755859375,8430253,0.0,0.0,0.000553864846897012,-0.012424829930590242,-0.007194616244847629,0.008516395912353912,HDFCBANK.NS
2025-07-04,1987.0999755859375,2003.5,1980.0,1989.300048828125,3931972,0.0,0.0,0.0011071779322722186,0.0016616560061051278,-0.011331408495829365,0.007245501072326452,HDFCBANK.NS
2025-07-07,1989.0,1998.4000244140625,1983.800048828125,1987.4000244140625,5674713,0.0,0.0,-0.0009551220868776467,0.0001509983552974159,0.0007049468348754306,0.006874549776486083,HDFCBANK.NS
2025-07-08,1977.0,2005.0,1977.0,2001.4000244140625,7612158,0.0,0.0,0.007044379504889786,0.006082529175558848,0.007196441549906618,0.007329325051794255,HDFCBANK.NS
2025-07-09,2007.0,2013.800048828125,1998.0999755859375,2011.199951171875,6930714,0.0,0.0,0.004896535744113306,0.011975408305043844,0.011008848241194746,0.0033187241705309833,HDFCBANK.NS
2025-07-10,2016.0,2017.0,2000.0,2006.199951171875,8515155,0.0,0.0,-0.002486078023762217,0.0023982845504451067,0.009459558481868857,0.00398307516634294,HDFCBANK.NS
2025-07-11,1998.0,2004.800048828125,1980.9000244140625,1983.699951171875,6258461,0.0,0.0,-0.011215233051350193,-0.013673429130692027,-0.008843845821061902,0.007158890136262615,HDFCBANK.NS
2025-07-14,1983.0,1988.699951171875,1970.5999755859375,1983.0,6544425,0.0,0.0,-0.0003528513329152938,-0.011564127074334407,-0.014021455775913072,0.0071552903957620186,HDFCBANK.NS
2025-07-15,1973.0,2003.5999755859375,1973.0,1995.5,7249084,0.0,0.0,0.006303580433686395,0.005948504874012883,-0.005333442045806436,0.006967219908255172,HDFCBANK.NS
2025-07-16,2018.0,2022.699951171875,1992.5999755859375,1996.300048828125,8997306,0.0,0.0,0.00040092649868461727,0.0067070342048032305,0.006351816285929068,0.0063478130410914504,HDFCBANK.NS
2025-07-17,2004.0,2004.800048828125,1982.699951171875,1986.9000244140625,11264579,0.0,0.0,-0.004708723230047784,-0.004309684583281181,0.0019667294069907193,0.006512451750082847,HDFCBANK.NS
2025-07-18,1986.9000244140625,1997.0,1953.0,1957.4000244140625,8064723,0.0,0.0,-0.01484724930168524,-0.019486060944043815,-0.019092946923546683,0.0078702360440844,HDFCBANK.NS
2025-07-21,1978.199951171875,2002.0,1976.5,2000.5,11154539,0.0,0.0,0.022018992054952724,0.006844821288855885,0.0021038676897997544,0.013697956576421954,HDFCBANK.NS
2025-07-22,2013.0999755859375,2018.0,2003.0,2007.0999755859375,7418407,0.0,0.0,0.0032991630022181084,0.02539079930110466,0.010166566472227023,0.013517556485951557,HDFCBANK.NS
2025-07-23,2011.0,2029.800048828125,2003.0,2024.300048828125,6817458,0.0,0.0,0.008569614593894936,0.011897050151524535,0.03417800325924114,0.013880666288662214,HDFCBANK.NS
2025-07-24,2037.699951171875,2037.699951171875,2008.4000244140625,2014.199951171875,9553588,0.0,0.0,-0.004989427166242955,0.0035374299597930037,0.006848263520057518,0.013919476761579131,HDFCBANK.NS
2025-07-25,2015.0,2015.0,1999.0,2004.5999755859375,4653299,0.0,0.0,-0.004766148256707181,-0.00973179507335975,-0.0012455782125502246,0.011183657439749188,HDFCBANK.NS
2025-07-28,2003.0,2021.4000244140625,2000.5,2008.5,6029790,0.0,0.0,0.0019455374945429593,-0.0028298834823020647,-0.007805191151021185,0.005753776283013804,HDFCBANK.NS
2025-07-29,1999.9000244140625,2026.5,1996.300048828125,2021.5999755859375,9947848,0.0,0.0,0.0065222681533172455,0.008480494965101837,0.00367392741210093,0.006260369241376073,HDFCBANK.NS
2025-07-30,2028.0,2032.5999755859375,2017.0,2025.800048828125,7577018,0.0,0.0,0.0020775985817720333,0.008613417390154421,0.010575712611186061,0.00495296125102986,HDFCBANK.NS
2025-07-31,2014.5999755859375,2031.4000244140625,2008.0,2018.199951171875,11091516,0.0,0.0,-0.0037516524203099477,-0.0016818482662857015,0.004829450421645509,0.004653233921904337,HDFCBANK.NS
2025-08-01,2014.0,2028.300048828125,2009.300048828125,2012.199951171875,5658629,0.0,0.0,-0.0029729462616011615,-0.006713445220873249,-0.004649794483370995,0.004202234769260175,HDFCBANK.NS
2025-08-04,2010.0999755859375,2018.5,1988.0999755859375,1992.0,6966973,0.0,0.0,-0.010038739519952156,-0.012981841148426265,-0.016684790212971645,0.006269320955247585,HDFCBANK.NS
2025-08-05,1986.5,1994.4000244140625,1965.5,1977.5999755859375,11989029,0.0,0.0,-0.007228927918706107,-0.017195098114273888,-0.020116924273218317,0.004588378813923861,HDFCBANK.NS
2025-08-06,1971.0999755859375,1988.0,1970.0,1985.300048828125,7040102,0.0,0.0,0.0038936454982034796,-0.003363429303150145,-0.013368404232434239,0.005251584533305297,HDFCBANK.NS
2025-08-07,1980.0999755859375,2001.5999755859375,1976.800048828125,1995.4000244140625,6540593,0.0,0.0,0.005087379911111745,0.009000833863203939,0.001706839565292384,0.006662551001812598,HDFCBANK.NS
2025-08-08,1987.0999755859375,1992.800048828125,1970.0,1973.9000244140625,6947632,0.0,0.0,-0.010774781866765504,-0.0057422173644692265,-0.0018709300250566718,0.00770558154385366,HDFCBANK.NS
2025-08-11,1975.9000244140625,1997.5999755859375,1973.0999755859375,1995.5999755859375,4552927,0.0,0.0,0.010993439841674002,0.0001002060586492437,0.005188095756050837,0.009075711774943917,HDFCBANK.NS
2025-08-12,1991.9000244140625,1996.0,1967.5,1969.9000244140625,6468901,0.0,0.0,-0.012878308020789153,-0.002026445083604167,-0.012779392446628846,0.010501641717959156,HDFCBANK.NS
2025-08-13,1994.0,1994.0,1969.0999755859375,1980.300048828125,6788698,0.0,0.0,0.005279468138062349,-0.007666830499594601,0.003242324502205962,0.010671284965841564,HDFCBANK.NS
2025-08-14,1978.0,1996.0,1971.199951171875,1991.0999755859375,8755858,0.0,0.0,0.0054536820135935304,0.010761942692081972,-0.002254960941597939,0.010720023463884369,HDFCBANK.NS
2025-02-01,1241.5699459496786,1251.6917959101459,1224.3528194419691,1245.936279296875,3011914,0.0,0.0,,,,,ICICIBANK.NS
2025-02-03,1237.3028281264465,1250.3521626222068,1228.3221967826344,1243.40576171875,6176831,0.0,0.0,-0.0020310168506796344,,,,ICICIBANK.NS
2025-02-04,1253.1308244391428,1270.6952475836679,1250.3522155059911,1258.4893798828125,14839077,0.0,0.0,0.012130889713115378,0.010075234821014911,,,ICICIBANK.NS
2025-02-05,1260.4740215455731,1267.966259598702,1255.462762111137,1257.9931640625,6840709,0.0,0.0,-0.0003942948015649428,0.011731811764798206,0.009676967406735404,,ICICIBANK.NS
2025-02-06,1265.2372940723083,1269.2066659752802,1253.5275985042942,1262.6572265625,8396554,0.0,0.0,0.0037075420067769205,0.003311785340672113,0.015482849956508948,,ICICIBANK.NS
2025-02-07,1262.2603567708522,1265.2373859141799,1239.9823038025354,1247.2760009765625,7382039,0.0,0.0,-0.012181631928573244,-0.008519253833882523,-0.008910189537947644,0.008849769695279766,ICICIBANK.NS
